Fecha_prueba|Matricula|Temp_Amb|Humr_Amb|Marca|Modelo|Cilindraje|Combustible|Kilometraje|Fecha_ITV|CDA|Temp_motor|RPM_motor|HC|CO|CO2|O2|RPM_Cru|HC_Cru|CO_Cru|CO2_Cru|O2_Cru
2021-08-06 00:00:00|2380 KVW|22.8|49.0|MARCA 2|2021|999|GNV|5544.0|2021-02-11|EMPRESA K|81.0|932|117|0.27|14.1|2.7|2409|112|0.29|15.6|3.8
2021-08-18 00:00:00|8677 NCU|18.9|51.6|MARCA 5|2010|1200|GNV_gasolina|282150.0|2020-12-14|EMPRESA L|87.0|839|94|0.14|12.7|1.3|2381|77|0.19|12.6|2.0
2021-08-19 00:00:00|8318 YGJ|21.6|46.1|MARCA 2|2007|999|Gasolina|374220.0|2021-02-10|EMPRESA L|89.0|898|111|0.3|14.9|3.3|2468|65|0.38|14.6|1.6
2021-08-11 00:00:00|6095 EPC|21.1|48.3|MARCA 2|2010|1400|Gasolina|270270.0|2020-11-13|EMPRESA M|85.0|941|69|0.47|12.2|2.2|2563|92|0.22|15.8|2.1
2021-08-24 00:00:00|0449 TNR|22.1|41.6|MARCA 3|2019|1400|GNV_gasolina|53460.0|2020-12-25|EMPRESA K|72.0|908|131|0.24|10.5|2.5|2635|136|0.36|14.4|2.6
2021-08-04 00:00:00|2043 QLQ|22.7|44.9|MARCA 4|2021|1400|Gasolina|10349.0|2020-12-10|EMPRESA L|75.0|852|60|0.41|10.8|2.4|2664|83|0.48|14.8|1.0
2021-08-05 00:00:00|6308 KIB|20.8|43.8|MARCA 5|2009|1200|Gasolina|346680.0|2021-03-06|EMPRESA L|70.0|931|142|0.45|12.1|1.3|2685|79|0.28|13.9|3.3
2021-08-14 00:00:00|5809 RWW|21.6|47.2|MARCA 5|2005|999|GNV|423360.0|2021-02-03|EMPRESA M|84.0|949|85|0.18|10.6|2.0|2582|110|0.46|11.7|3.8
2021-08-18 00:00:00|6220 LXA|20.2|48.0|MARCA 4|2004|1200|GNV|417690.0|2020-11-16|EMPRESA M|78.0|935|109|0.37|12.4|2.9|2356|82|0.44|13.7|3.5
2021-08-08 00:00:00|0856 UXS|19.6|54.2|MARCA 3|2001|1400|Gasolina|496800.0|2021-01-06|EMPRESA M|77.0|932|100|0.47|10.3|3.4|2512|131|0.19|14.9|3.3
2021-08-04 00:00:00|5662 CSV|22.9|40.8|MARCA 3|2003|999|Gasolina|534600.0|2021-02-19|EMPRESA L|75.0|927|62|0.15|11.8|3.2|2584|137|0.26|14.1|2.6
2021-08-14 00:00:00|0956 JZI|20.9|55.7|MARCA 5|2007|1200|Gasolina|340200.0|2020-12-07|EMPRESA K|71.0|924|61|0.14|11.1|1.1|2543|89|0.49|13.1|3.5
2021-08-20 00:00:00|2036 POV|20.0|51.3|MARCA 4|2018|999|GNV_gasolina|81810.0|2021-03-09|EMPRESA L|90.0|896|72|0.46|12.4|1.7|2461|100|0.36|12.0|3.4
2021-08-25 00:00:00|8013 HTS|21.5|45.5|MARCA 5|2005|1200|Gasolina|397440.0|2021-01-24|EMPRESA L|71.0|875|127|0.49|10.9|1.8|2533|147|0.5|15.8|2.2
2021-08-08 00:00:00|4341 THK|20.3|49.8|MARCA 5|2021|1400|GNV_gasolina|10768.0|2020-12-29|EMPRESA M|79.0|834|56|0.32|12.5|2.9|2324|136|0.49|11.6|3.6
2021-08-03 00:00:00|9869 OAZ|22.9|48.3|MARCA 5|2016|1200|GNV|130950.0|2020-12-31|EMPRESA M|76.0|892|74|0.14|12.6|3.6|2472|130|0.41|13.6|1.0
2021-08-12 00:00:00|9751 VMU|22.1|53.4|MARCA 3|2008|999|GNV|336960.0|2020-12-23|EMPRESA M|85.0|903|108|0.29|14.2|2.8|2436|117|0.42|13.7|1.1
2021-08-01 00:00:00|6709 NQI|22.9|54.6|MARCA 5|2009|999|GNV|304560.0|2020-12-18|EMPRESA K|70.0|889|115|0.33|15.1|2.5|2457|117|0.1|10.0|1.6
2021-08-27 00:00:00|8331 SNU|22.5|52.1|MARCA 3|2016|1200|GNV|129600.0|2020-12-31|EMPRESA K|75.0|908|106|0.19|11.8|2.2|2622|145|0.24|14.3|3.5
2021-08-23 00:00:00|0136 MTL|20.7|50.6|MARCA 2|2014|999|GNV|194670.0|2020-12-14|EMPRESA K|80.0|838|68|0.47|14.5|1.0|2555|54|0.23|13.9|2.0
2021-08-07 00:00:00|5989 WBE|21.3|55.6|MARCA 1|2009|1400|GNV|327240.0|2020-12-12|EMPRESA K|89.0|825|105|0.14|12.3|2.7|2332|75|0.5|15.9|1.2
2021-08-25 00:00:00|1733 GPN|19.3|54.0|MARCA 5|2019|1400|GNV|53460.0|2020-12-15|EMPRESA K|77.0|858|87|0.39|10.9|1.5|2346|110|0.44|15.3|3.5
2021-08-12 00:00:00|0018 BKK|18.2|49.4|MARCA 1|2004|1200|GNV|463590.0|2020-12-15|EMPRESA L|89.0|919|105|0.49|12.3|2.1|2598|107|0.17|15.1|3.6
2021-08-20 00:00:00|5378 BLR|19.7|44.8|MARCA 5|2012|999|GNV_gasolina|233280.0|2020-11-08|EMPRESA M|90.0|920|98|0.17|15.3|2.6|2487|76|0.33|11.2|3.5
2021-08-31 00:00:00|1027 VWV|22.1|53.5|MARCA 1|2009|999|GNV|301320.0|2021-01-09|EMPRESA K|86.0|818|101|0.48|12.5|2.8|2525|96|0.26|11.6|3.6
2021-08-24 00:00:00|3120 AVV|19.0|50.9|MARCA 3|2001|1200|GNV|583200.0|2021-02-21|EMPRESA K|77.0|808|101|0.31|13.7|1.3|2544|64|0.24|12.9|3.2
2021-08-01 00:00:00|0785 XVB|22.7|43.3|MARCA 3|2015|999|GNV_gasolina|153900.0|2021-02-01|EMPRESA L|90.0|895|111|0.42|14.1|1.8|2322|82|0.44|15.5|1.3
2021-08-26 00:00:00|8731 LKY|22.5|55.0|MARCA 4|2007|999|GNV|359100.0|2021-01-28|EMPRESA K|76.0|918|65|0.38|13.3|2.1|2672|55|0.32|14.8|2.6
2021-08-05 00:00:00|2175 LPM|19.2|53.3|MARCA 3|2020|1200|GNV|29430.0|2021-03-16|EMPRESA L|76.0|813|129|0.43|12.1|1.7|2343|120|0.4|15.3|2.9
2021-08-29 00:00:00|2846 WBF|21.7|53.3|MARCA 5|2003|1200|GNV|442260.0|2020-10-23|EMPRESA L|82.0|920|136|0.35|15.9|2.4|2423|133|0.37|12.1|1.8
2021-08-04 00:00:00|1962 EGH|22.9|50.1|MARCA 1|2021|1400|GNV_gasolina|8025.0|2020-11-05|EMPRESA K|83.0|825|59|0.18|11.0|1.8|2680|67|0.42|10.7|3.9
2021-08-29 00:00:00|4015 YRR|20.1|50.6|MARCA 5|2014|1200|GNV|190890.0|2020-11-18|EMPRESA L|78.0|919|143|0.13|13.0|1.0|2678|146|0.34|15.9|1.3
2021-08-09 00:00:00|0769 CGK|19.0|46.9|MARCA 1|2010|1200|GNV|267300.0|2021-02-28|EMPRESA L|77.0|831|128|0.46|12.5|2.8|2322|149|0.34|10.8|1.4
2021-08-23 00:00:00|4765 BPQ|18.6|48.2|MARCA 5|2007|1200|Gasolina|374220.0|2020-12-07|EMPRESA M|89.0|886|98|0.32|13.7|1.8|2437|59|0.14|12.0|1.0
2021-08-28 00:00:00|8801 JQI|18.8|49.6|MARCA 3|2008|999|Gasolina|386100.0|2020-12-28|EMPRESA M|82.0|817|51|0.41|12.7|1.2|2399|103|0.19|14.1|2.2
2021-08-28 00:00:00|9974 KXB|21.1|42.6|MARCA 3|2018|999|GNV|85860.0|2020-12-22|EMPRESA K|73.0|829|105|0.41|10.9|1.0|2660|97|0.35|12.0|2.8
2021-08-06 00:00:00|7071 MLJ|20.0|46.8|MARCA 5|2011|1400|Gasolina|248400.0|2021-02-08|EMPRESA M|82.0|860|54|0.33|11.8|3.3|2508|71|0.13|10.2|3.7
2021-08-07 00:00:00|6949 JBE|19.8|50.3|MARCA 3|2008|999|Gasolina|343980.0|2020-10-28|EMPRESA M|81.0|934|118|0.32|10.9|1.4|2516|103|0.17|14.2|3.4
2021-08-31 00:00:00|3795 OMK|18.6|45.4|MARCA 5|2015|1200|GNV_gasolina|160380.0|2020-12-11|EMPRESA L|90.0|921|103|0.45|11.9|1.1|2412|137|0.32|14.8|1.1
2021-08-19 00:00:00|2134 QHD|18.4|51.4|MARCA 4|2010|1400|GNV_gasolina|276210.0|2021-02-15|EMPRESA M|78.0|820|99|0.49|13.0|2.4|2387|126|0.16|15.4|2.4
2021-08-17 00:00:00|5272 LTO|21.1|52.4|MARCA 1|2016|1200|GNV_gasolina|122850.0|2021-01-31|EMPRESA L|80.0|819|121|0.1|14.4|1.7|2568|50|0.13|10.7|2.5
2021-08-23 00:00:00|7634 OAZ|19.2|44.6|MARCA 4|2008|1200|GNV|358020.0|2020-12-18|EMPRESA M|84.0|842|66|0.15|14.9|1.0|2544|149|0.32|15.0|2.3
2021-08-24 00:00:00|4275 XLU|20.8|54.7|MARCA 3|2017|1400|Gasolina|117720.0|2021-01-14|EMPRESA K|81.0|878|68|0.3|14.8|1.6|2459|68|0.31|12.0|3.5
2021-08-17 00:00:00|9372 AZG|21.4|41.4|MARCA 4|2021|1400|GNV_gasolina|14846.0|2020-12-26|EMPRESA K|81.0|875|118|0.11|14.1|2.4|2607|106|0.16|11.5|3.2
2021-08-31 00:00:00|5814 YJB|22.0|54.5|MARCA 4|2019|1200|GNV|59400.0|2020-11-02|EMPRESA L|73.0|882|73|0.49|13.1|3.4|2353|112|0.15|13.3|1.9
2021-08-12 00:00:00|0840 HKD|19.8|54.3|MARCA 1|2018|999|GNV|73710.0|2020-12-08|EMPRESA K|77.0|858|137|0.14|11.7|2.8|2614|70|0.16|15.4|2.1
2021-08-25 00:00:00|9892 MON|22.0|51.7|MARCA 4|2009|999|GNV|307800.0|2021-01-18|EMPRESA L|71.0|842|121|0.16|14.3|1.7|2432|67|0.41|12.4|2.1
2021-08-10 00:00:00|8431 XXI|22.5|53.9|MARCA 5|2015|999|Gasolina|165240.0|2020-10-11|EMPRESA L|90.0|880|61|0.31|15.3|1.5|2646|123|0.13|15.6|3.2
2021-08-01 00:00:00|7133 JWP|18.5|53.2|MARCA 3|2007|999|Gasolina|343980.0|2020-12-20|EMPRESA M|82.0|927|100|0.38|11.4|1.4|2515|140|0.33|10.4|1.0
2021-08-29 00:00:00|0850 TVM|19.8|42.3|MARCA 2|2005|999|Gasolina|423360.0|2021-02-08|EMPRESA K|78.0|872|70|0.34|14.3|1.2|2471|76|0.41|10.5|3.3
2021-08-18 00:00:00|2643 PMV|21.6|41.2|MARCA 5|2003|1200|GNV_gasolina|486000.0|2020-11-06|EMPRESA L|90.0|905|96|0.24|10.1|2.1|2562|141|0.36|12.8|1.5
2021-08-26 00:00:00|9880 QWH|20.4|43.1|MARCA 1|2021|1200|GNV_gasolina|7111.0|2020-11-20|EMPRESA K|84.0|809|121|0.25|15.8|2.0|2485|144|0.35|12.9|2.1
2021-08-02 00:00:00|3823 XNK|22.4|53.3|MARCA 2|2015|1400|Gasolina|152280.0|2021-02-12|EMPRESA M|75.0|931|55|0.31|11.4|3.4|2488|125|0.42|10.5|2.5
2021-08-24 00:00:00|5752 XRS|18.1|55.8|MARCA 3|2007|1200|GNV_gasolina|385560.0|2021-02-20|EMPRESA L|79.0|925|134|0.18|10.5|1.2|2534|136|0.46|11.8|1.0
2021-08-13 00:00:00|2135 VYJ|21.7|53.5|MARCA 2|2019|1200|GNV|55080.0|2020-10-21|EMPRESA M|84.0|948|105|0.22|11.9|1.4|2485|77|0.34|14.9|2.3
2021-08-20 00:00:00|9079 QZT|20.9|50.6|MARCA 4|2004|999|GNV_gasolina|477360.0|2020-12-03|EMPRESA L|73.0|881|107|0.25|15.2|2.7|2509|101|0.31|10.3|3.2
2021-08-07 00:00:00|8325 EDA|19.2|55.5|MARCA 3|2013|1400|Gasolina|220320.0|2020-11-19|EMPRESA K|88.0|836|98|0.28|14.6|2.4|2539|119|0.39|13.7|1.6
2021-08-26 00:00:00|1337 OQY|20.1|50.5|MARCA 2|2020|999|GNV|28890.0|2020-11-30|EMPRESA L|72.0|822|89|0.24|11.8|1.2|2432|131|0.27|10.2|1.0
2021-08-18 00:00:00|9071 BBF|19.2|49.2|MARCA 4|2018|999|Gasolina|78570.0|2021-01-24|EMPRESA K|87.0|943|118|0.12|12.0|3.0|2536|89|0.31|10.7|1.6
2021-08-27 00:00:00|9752 DUO|19.3|42.8|MARCA 4|2004|999|GNV|495720.0|2020-11-14|EMPRESA K|82.0|837|75|0.22|14.3|2.7|2307|139|0.19|15.7|1.5
2021-08-18 00:00:00|2822 PYG|21.4|45.0|MARCA 1|2019|1400|GNV|53460.0|2020-11-29|EMPRESA L|71.0|878|106|0.39|10.9|2.0|2313|104|0.17|15.1|3.5
2021-08-28 00:00:00|7544 FIP|22.0|53.7|MARCA 1|2012|1200|Gasolina|230850.0|2021-02-17|EMPRESA K|88.0|821|58|0.21|12.7|2.8|2615|91|0.45|13.6|1.2
2021-08-30 00:00:00|2494 LUD|19.8|47.2|MARCA 4|2015|1400|Gasolina|153900.0|2021-02-10|EMPRESA M|72.0|849|56|0.14|13.5|1.3|2509|136|0.45|15.2|3.6
2021-08-25 00:00:00|6382 CKN|21.9|46.1|MARCA 2|2013|999|GNV|198720.0|2020-12-24|EMPRESA L|82.0|896|104|0.36|14.1|3.6|2695|81|0.44|13.7|1.2
2021-08-02 00:00:00|6138 HUY|20.1|52.5|MARCA 5|2009|999|GNV|314280.0|2020-12-15|EMPRESA L|71.0|821|63|0.22|10.3|3.0|2512|149|0.44|14.9|2.8
2021-08-24 00:00:00|2678 AAP|18.1|40.9|MARCA 3|2021|1400|GNV|10946.0|2020-10-13|EMPRESA L|88.0|927|72|0.48|11.8|2.1|2328|69|0.43|13.8|1.2
2021-08-01 00:00:00|7358 JKJ|19.2|43.4|MARCA 3|2014|999|GNV|187110.0|2021-01-16|EMPRESA M|89.0|870|129|0.29|13.2|1.0|2499|118|0.3|12.2|1.9
2021-08-13 00:00:00|2730 PTO|20.4|44.6|MARCA 2|2018|1200|Gasolina|78570.0|2020-12-13|EMPRESA L|72.0|871|81|0.34|11.2|2.8|2303|103|0.39|13.4|1.1
2021-08-08 00:00:00|6040 IBZ|19.2|55.8|MARCA 2|2006|1200|Gasolina|421200.0|2021-04-01|EMPRESA K|72.0|840|97|0.18|13.1|1.6|2523|123|0.49|13.5|1.2
2021-08-19 00:00:00|6157 AOK|19.6|48.4|MARCA 1|2020|1200|GNV|25380.0|2020-12-19|EMPRESA M|85.0|909|140|0.44|15.9|3.8|2321|88|0.34|15.3|3.9
2021-08-22 00:00:00|8768 DLI|20.5|55.3|MARCA 3|2016|1200|GNV_gasolina|129600.0|2021-02-28|EMPRESA L|86.0|823|61|0.23|11.7|2.8|2359|88|0.25|12.9|1.0
2021-08-12 00:00:00|1977 KFW|22.4|55.7|MARCA 2|2005|1400|GNV_gasolina|436320.0|2020-11-18|EMPRESA M|71.0|910|51|0.23|11.6|1.8|2354|129|0.18|12.4|3.5
2021-08-17 00:00:00|3743 FQE|22.1|47.2|MARCA 3|2011|1400|GNV_gasolina|259200.0|2020-11-06|EMPRESA M|90.0|930|61|0.14|11.7|3.9|2613|140|0.28|15.8|2.4
2021-08-20 00:00:00|5701 ORY|19.1|44.8|MARCA 2|2021|1400|GNV_gasolina|11522.0|2020-10-25|EMPRESA L|76.0|872|70|0.32|10.9|2.3|2606|142|0.13|10.4|1.6
2021-08-06 00:00:00|8772 DHC|20.4|55.3|MARCA 1|2005|1200|GNV_gasolina|462240.0|2021-01-02|EMPRESA L|87.0|808|112|0.46|11.0|2.2|2479|136|0.3|13.2|3.7
2021-08-15 00:00:00|8702 RMA|18.7|41.9|MARCA 4|2004|1200|GNV|495720.0|2021-02-07|EMPRESA M|85.0|885|77|0.37|13.3|2.6|2573|75|0.48|14.4|2.9
2021-08-02 00:00:00|0679 DMI|22.8|50.2|MARCA 2|2017|1400|GNV_gasolina|101520.0|2020-12-09|EMPRESA K|79.0|942|69|0.42|13.7|1.3|2335|115|0.32|11.3|2.9
2021-08-02 00:00:00|1285 YYR|18.0|53.8|MARCA 4|2006|1200|Gasolina|380700.0|2021-01-13|EMPRESA M|82.0|924|128|0.31|12.4|1.7|2480|73|0.46|15.4|1.1
2021-08-25 00:00:00|9685 OKV|22.0|47.9|MARCA 5|2014|1200|GNV|177660.0|2020-10-18|EMPRESA M|72.0|943|70|0.25|14.6|3.2|2550|80|0.18|10.6|3.4
2021-08-07 00:00:00|8801 JZG|19.5|47.8|MARCA 3|2001|999|GNV_gasolina|594000.0|2020-11-20|EMPRESA K|76.0|808|142|0.33|15.6|2.4|2520|140|0.44|10.0|3.0
2021-08-12 00:00:00|9510 JCO|22.6|45.8|MARCA 4|2020|1400|GNV|25920.0|2020-12-17|EMPRESA M|70.0|948|91|0.24|14.5|1.0|2601|96|0.45|13.9|1.1
2021-08-30 00:00:00|4076 FCW|18.1|45.1|MARCA 2|2019|1400|Gasolina|55620.0|2021-01-10|EMPRESA M|88.0|894|126|0.2|10.0|1.3|2624|145|0.16|12.0|3.7
2021-08-10 00:00:00|7069 XCI|19.4|51.0|MARCA 2|2009|1400|Gasolina|340200.0|2021-02-08|EMPRESA K|77.0|932|60|0.1|15.3|2.6|2393|119|0.31|12.7|3.9
2021-08-20 00:00:00|2060 OOZ|18.8|46.4|MARCA 5|2012|999|Gasolina|233280.0|2020-10-22|EMPRESA L|74.0|939|103|0.49|12.3|3.5|2623|110|0.29|11.1|3.9
2021-08-27 00:00:00|5757 SSA|20.6|50.5|MARCA 5|2019|1400|Gasolina|50760.0|2021-03-02|EMPRESA K|72.0|850|150|0.15|11.0|1.1|2329|95|0.45|15.6|3.1
2021-08-18 00:00:00|0999 OVD|21.2|53.0|MARCA 1|2011|999|GNV_gasolina|294300.0|2021-02-15|EMPRESA L|70.0|929|74|0.31|11.9|3.0|2556|125|0.48|15.2|3.5
2021-08-20 00:00:00|3378 TIN|22.0|41.8|MARCA 4|2010|999|GNV|308880.0|2020-12-18|EMPRESA K|80.0|938|130|0.5|10.9|3.5|2490|135|0.27|12.6|1.0
2021-08-15 00:00:00|8022 UBP|19.5|46.8|MARCA 5|2010|999|GNV|291060.0|2020-12-09|EMPRESA K|76.0|811|94|0.1|12.0|2.5|2651|95|0.29|13.5|3.3
2021-08-02 00:00:00|8624 ZXO|18.7|40.2|MARCA 3|2019|1400|GNV_gasolina|57780.0|2021-01-22|EMPRESA M|85.0|869|68|0.18|12.9|2.1|2440|69|0.48|14.4|1.8
2021-08-03 00:00:00|9000 BPU|20.9|45.7|MARCA 2|2015|1400|Gasolina|178200.0|2021-04-01|EMPRESA L|87.0|871|97|0.26|13.3|1.9|2415|60|0.35|14.0|3.8
2021-08-21 00:00:00|4543 ZVW|18.8|50.5|MARCA 5|2011|1400|Gasolina|288900.0|2021-02-07|EMPRESA K|70.0|867|99|0.16|14.3|3.5|2491|143|0.37|11.8|2.7
2021-08-21 00:00:00|6529 TXG|22.2|44.3|MARCA 5|2014|1400|Gasolina|175770.0|2021-01-10|EMPRESA M|81.0|920|144|0.47|13.1|2.8|2476|95|0.16|10.4|2.1
2021-08-20 00:00:00|3370 FFC|21.4|42.0|MARCA 2|2014|1200|GNV_gasolina|202230.0|2021-01-17|EMPRESA L|89.0|928|144|0.15|15.3|2.2|2608|125|0.2|11.6|2.8
2021-08-16 00:00:00|5207 UBY|22.7|45.4|MARCA 3|2002|999|GNV|523260.0|2021-01-14|EMPRESA K|78.0|944|58|0.17|13.5|1.9|2483|67|0.43|11.8|3.4
2021-08-07 00:00:00|9610 UID|20.0|50.3|MARCA 2|2001|999|Gasolina|572400.0|2020-11-19|EMPRESA M|86.0|836|120|0.35|14.8|1.6|2391|60|0.16|13.7|3.4
2021-08-16 00:00:00|0069 CCI|22.9|48.2|MARCA 2|2015|1400|GNV|170100.0|2021-03-16|EMPRESA K|73.0|940|109|0.5|15.2|2.6|2442|139|0.35|15.9|1.9
2021-08-31 00:00:00|5889 ZFI|18.7|41.1|MARCA 2|2008|1200|GNV|326430.0|2020-11-14|EMPRESA L|81.0|865|50|0.19|10.0|2.1|2480|129|0.15|10.2|3.7
2021-08-25 00:00:00|5283 TKC|21.1|43.1|MARCA 3|2014|1200|GNV_gasolina|187110.0|2021-01-31|EMPRESA K|73.0|873|145|0.25|15.9|1.8|2596|73|0.3|12.1|1.7
2021-08-11 00:00:00|5236 MJB|21.9|43.0|MARCA 1|2005|1400|Gasolina|449280.0|2020-12-21|EMPRESA K|86.0|831|97|0.29|14.7|3.3|2492|88|0.21|10.8|1.1
2021-08-21 00:00:00|8228 SSG|22.0|45.8|MARCA 1|2013|999|GNV_gasolina|216000.0|2020-10-30|EMPRESA L|81.0|890|145|0.33|10.3|1.3|2333|68|0.14|14.6|2.6
2021-08-21 00:00:00|6743 HPG|20.0|54.0|MARCA 4|2007|1200|GNV|343980.0|2020-11-05|EMPRESA K|89.0|854|98|0.22|10.8|3.9|2569|116|0.44|11.2|3.1
2021-08-28 00:00:00|0052 EZU|22.0|51.1|MARCA 1|2001|1200|GNV_gasolina|486000.0|2020-10-24|EMPRESA L|81.0|936|91|0.23|10.0|3.4|2670|67|0.25|15.7|2.5
2021-08-17 00:00:00|9905 DVX|21.7|44.0|MARCA 4|2010|999|GNV|294030.0|2021-02-26|EMPRESA M|88.0|932|109|0.12|10.5|3.4|2324|129|0.45|14.5|1.7
2021-08-24 00:00:00|9095 LCW|19.7|44.6|MARCA 4|2001|999|Gasolina|572400.0|2020-11-12|EMPRESA L|72.0|853|136|0.14|14.0|2.0|2318|122|0.45|14.5|2.1
2021-08-12 00:00:00|9998 DPV|19.2|48.5|MARCA 3|2011|1400|GNV|248400.0|2020-12-23|EMPRESA L|86.0|838|110|0.14|14.0|1.1|2694|57|0.44|15.0|3.8
2021-08-04 00:00:00|1135 LLQ|18.7|52.3|MARCA 5|2017|999|GNV|109080.0|2020-12-18|EMPRESA L|87.0|851|114|0.11|10.2|2.9|2492|73|0.14|11.3|2.7
2021-08-22 00:00:00|7516 SLG|22.1|47.0|MARCA 4|2004|1200|GNV|500310.0|2020-12-28|EMPRESA K|83.0|849|64|0.15|13.4|1.5|2558|132|0.42|15.1|3.2
2021-08-02 00:00:00|1959 GEV|20.6|40.2|MARCA 4|2019|999|Gasolina|58860.0|2020-11-10|EMPRESA M|81.0|838|79|0.4|15.1|1.5|2680|83|0.35|14.7|3.3
2021-08-29 00:00:00|5576 HQS|19.6|55.5|MARCA 3|2001|999|Gasolina|496800.0|2021-02-25|EMPRESA M|76.0|927|130|0.4|14.1|2.8|2615|105|0.14|12.0|2.7
2021-08-29 00:00:00|0553 ICF|18.6|40.5|MARCA 4|2005|999|Gasolina|410400.0|2021-02-04|EMPRESA L|83.0|837|139|0.23|10.7|3.9|2685|126|0.33|14.9|3.6
2021-08-30 00:00:00|8943 XCB|20.4|41.2|MARCA 3|2011|1400|Gasolina|264600.0|2021-01-29|EMPRESA L|81.0|920|132|0.44|11.8|2.4|2402|131|0.33|15.0|2.3
2021-08-12 00:00:00|5333 MWB|19.4|51.4|MARCA 4|2013|1400|Gasolina|216000.0|2021-01-21|EMPRESA K|74.0|843|61|0.24|15.5|3.9|2557|84|0.16|13.8|1.5
2021-08-07 00:00:00|6448 SZQ|20.9|54.8|MARCA 4|2017|999|GNV|104760.0|2020-10-25|EMPRESA M|73.0|878|66|0.15|15.8|1.5|2576|132|0.35|12.2|2.9
2021-08-03 00:00:00|2317 AGF|21.9|43.8|MARCA 1|2011|1200|GNV|286200.0|2020-11-28|EMPRESA K|82.0|928|77|0.36|15.0|3.1|2640|71|0.43|14.0|2.6
2021-08-21 00:00:00|9821 ODC|21.1|46.6|MARCA 5|2012|1400|Gasolina|225990.0|2020-12-21|EMPRESA M|77.0|887|74|0.36|14.0|3.2|2498|94|0.18|11.5|1.0
2021-08-18 00:00:00|3350 HID|18.8|50.9|MARCA 2|2011|1200|GNV|251100.0|2021-02-16|EMPRESA K|73.0|932|117|0.34|12.4|3.3|2433|117|0.44|13.6|2.8
2021-08-29 00:00:00|5151 QSX|18.7|55.0|MARCA 5|2005|999|GNV|457920.0|2021-02-14|EMPRESA M|81.0|931|84|0.32|13.3|1.9|2664|69|0.43|14.1|1.5
2021-08-22 00:00:00|2852 NID|19.1|50.6|MARCA 1|2001|1400|GNV_gasolina|513000.0|2021-02-26|EMPRESA M|75.0|843|64|0.12|13.4|3.5|2444|109|0.43|12.3|3.3
2021-08-21 00:00:00|0733 PZY|22.9|54.2|MARCA 2|2018|999|Gasolina|82620.0|2020-10-26|EMPRESA K|89.0|890|142|0.27|12.0|1.1|2557|98|0.47|15.0|1.7
2021-08-18 00:00:00|8930 HBK|21.7|41.8|MARCA 1|2005|1400|GNV_gasolina|393120.0|2021-03-11|EMPRESA M|89.0|872|51|0.11|13.4|2.0|2678|96|0.39|13.5|1.4
2021-08-09 00:00:00|6566 RNX|19.5|53.5|MARCA 5|2017|1200|Gasolina|118800.0|2021-01-15|EMPRESA M|87.0|841|144|0.18|10.5|1.0|2602|126|0.26|11.0|3.0
2021-08-01 00:00:00|2031 VNJ|22.8|54.2|MARCA 4|2017|1400|GNV|98280.0|2020-12-30|EMPRESA K|86.0|924|138|0.41|11.7|2.7|2333|99|0.42|10.5|2.7
2021-08-01 00:00:00|8660 AYZ|18.5|55.7|MARCA 1|2013|1400|GNV_gasolina|198720.0|2021-03-05|EMPRESA L|76.0|873|63|0.19|14.8|1.5|2571|98|0.31|15.4|2.4
2021-08-22 00:00:00|7186 OCH|22.7|47.6|MARCA 1|2020|999|Gasolina|25650.0|2021-01-15|EMPRESA K|70.0|843|105|0.34|13.1|2.8|2416|141|0.3|12.8|1.0
2021-08-29 00:00:00|7842 LSK|22.3|48.3|MARCA 5|2009|999|GNV_gasolina|301320.0|2021-03-02|EMPRESA M|79.0|807|61|0.36|15.4|2.0|2403|143|0.2|15.3|2.3
2021-08-16 00:00:00|0599 XPB|18.4|51.2|MARCA 4|2015|999|Gasolina|170100.0|2021-01-19|EMPRESA L|74.0|814|69|0.29|10.3|1.4|2611|113|0.48|11.3|3.5
2021-08-28 00:00:00|4453 UUK|22.7|40.5|MARCA 2|2007|999|GNV_gasolina|340200.0|2020-11-30|EMPRESA M|79.0|908|107|0.16|11.5|2.6|2499|55|0.38|13.7|2.3
2021-08-16 00:00:00|8148 HRE|19.8|40.6|MARCA 2|2016|1200|GNV_gasolina|125550.0|2021-02-19|EMPRESA K|86.0|932|103|0.11|12.4|2.5|2435|67|0.16|11.1|1.8
2021-08-02 00:00:00|0025 XHW|19.7|52.0|MARCA 3|2008|999|Gasolina|354510.0|2020-11-16|EMPRESA L|90.0|891|123|0.46|11.8|3.7|2646|76|0.25|14.2|1.9
2021-08-16 00:00:00|3051 RQE|21.8|50.3|MARCA 4|2006|1200|GNV|405000.0|2021-01-23|EMPRESA M|72.0|816|99|0.28|10.2|1.6|2581|71|0.14|15.5|2.2
2021-08-21 00:00:00|5610 SYV|20.4|55.8|MARCA 5|2002|999|Gasolina|523260.0|2020-11-02|EMPRESA M|87.0|802|92|0.19|12.6|2.1|2472|55|0.25|12.0|1.2
2021-08-26 00:00:00|1347 JAK|22.7|45.6|MARCA 3|2017|1400|GNV_gasolina|111240.0|2020-12-12|EMPRESA M|72.0|826|66|0.43|12.1|3.4|2334|91|0.35|13.4|2.4
2021-08-25 00:00:00|8970 NGP|22.5|51.1|MARCA 5|2004|1400|GNV_gasolina|413100.0|2020-11-13|EMPRESA M|72.0|937|111|0.25|12.0|2.0|2355|56|0.43|12.7|1.3
